crop_type,rainfall_mm,avg_temp_c,yield_kg_ha
maize,59.0,24.74,2073.3
maize,59.0,24.37,2073.3
wheat,59.0,24.74,4460.9
wheat,59.0,24.37,4460.9
maize,59.0,25.9,2172.5
maize,59.0,25.42,2172.5
wheat,59.0,25.9,4488.6
wheat,59.0,25.42,4488.6
maize,59.0,26.26,1952.3
maize,59.0,26.08,1952.3
wheat,59.0,26.26,4550.3
wheat,59.0,26.08,4550.3
maize,59.0,26.33,1952.2
maize,59.0,25.64,1952.2
wheat,59.0,26.33,4472.0
wheat,59.0,25.64,4472.0
maize,59.0,26.37,1958.3
maize,59.0,26.28,1958.3
wheat,59.0,26.37,4382.1
wheat,59.0,26.28,4382.1
maize,59.0,25.88,1753.1
maize,59.0,25.49,1753.1
wheat,59.0,25.88,4449.7
wheat,59.0,25.49,4449.7
maize,59.0,26.48,2051.9
maize,59.0,26.73,2051.9
wheat,59.0,26.48,4499.9
wheat,59.0,26.73,4499.9
maize,59.0,26.75,1872.3
maize,59.0,26.92,1872.3
wheat,59.0,26.75,4252.6
wheat,59.0,26.92,4252.6
maize,59.0,26.62,6282.0
maize,59.0,26.55,6282.0
wheat,59.0,26.62,4264.0
wheat,59.0,26.55,4264.0
maize,59.0,26.6,4061.2
maize,59.0,26.67,4061.2
wheat,59.0,26.6,4908.1
wheat,59.0,26.67,4908.1
maize,59.0,26.63,3643.2
maize,59.0,26.44,3643.2
wheat,59.0,26.63,4887.5
wheat,59.0,26.44,4887.5
maize,59.0,26.53,3851.4
maize,59.0,26.2,3851.4
wheat,59.0,26.53,5306.6
wheat,59.0,26.2,5306.6
maize,59.0,26.47,3730.1
maize,59.0,26.27,3730.1
wheat,59.0,26.47,5417.5
wheat,59.0,26.27,5417.5
maize,59.0,26.42,5820.3
maize,59.0,26.24,5820.3
wheat,59.0,26.42,5617.2
wheat,59.0,26.24,5617.2
maize,59.0,26.58,5625.0
maize,59.0,26.49,5625.0
wheat,59.0,26.58,5684.4
wheat,59.0,26.49,5684.4
maize,59.0,26.64,5642.7
maize,59.0,26.21,5642.7
wheat,59.0,26.64,6087.7
wheat,59.0,26.21,6087.7
maize,59.0,26.9,5474.2
maize,59.0,26.71,5474.2
wheat,59.0,26.9,5883.3
wheat,59.0,26.71,5883.3
maize,59.0,27.3,5309.6
maize,59.0,27.37,5309.6
wheat,59.0,27.3,6147.4
wheat,59.0,27.37,6147.4
maize,59.0,26.57,5995.8
maize,59.0,26.4,5995.8
wheat,59.0,26.57,6142.9
wheat,59.0,26.4,6142.9
maize,59.0,27.02,6013.5
maize,59.0,26.83,6013.5
wheat,59.0,27.02,5925.4
wheat,59.0,26.83,5925.4
maize,59.0,27.57,6102.4
maize,59.0,27.78,6102.4
wheat,59.0,27.57,6433.3
wheat,59.0,27.78,6433.3
maize,686.0,25.13,1141.1
rice,686.0,25.13,2482.5
maize,686.0,25.0,1132.4
rice,686.0,25.0,2349.7
maize,686.0,25.09,1090.7
rice,686.0,25.09,2406.5
maize,686.0,24.99,1269.4
rice,686.0,24.99,2480.9
maize,686.0,24.94,1013.3
rice,686.0,24.94,2086.9
maize,686.0,25.33,1088.1
rice,686.0,25.33,2249.7
maize,686.0,25.49,1043.8
rice,686.0,25.49,2015.7
maize,686.0,25.87,1291.1
rice,686.0,25.87,2325.4
maize,686.0,26.03,825.5
rice,686.0,26.03,2720.4
maize,686.0,24.93,938.8
rice,686.0,24.93,2800.0
maize,686.0,25.26,1111.4
rice,686.0,25.26,2345.4
maize,686.0,25.79,1227.9
rice,686.0,25.79,2372.9
maize,686.0,25.4,743.4
rice,686.0,25.4,2267.6
maize,686.0,25.38,2719.4
rice,686.0,25.38,2475.8
maize,686.0,25.78,2796.1
rice,686.0,25.78,2854.2
maize,686.0,25.32,1391.9
rice,686.0,25.32,2240.1
maize,686.0,25.34,1100.8
rice,686.0,25.34,2407.8
maize,686.0,25.5,1835.1
rice,686.0,25.5,3257.2
maize,686.0,25.01,1630.0
rice,686.0,25.01,3602.2
maize,686.0,26.1,1538.4
rice,686.0,26.1,4103.3
maize,686.0,25.41,1133.1
rice,686.0,25.41,3717.1
maize,686.0,25.47,1546.5
rice,686.0,25.47,3989.2
maize,686.0,24.7,1442.8
rice,686.0,24.7,4018.1
maize,1162.0,10.78,2815.0
wheat,1162.0,10.78,4193.7
maize,1162.0,10.19,4021.0
wheat,1162.0,10.19,3843.0
maize,1162.0,11.33,6320.0
wheat,1162.0,11.33,4330.0
maize,1162.0,10.14,6338.0
wheat,1162.0,10.14,4230.0
maize,1162.0,9.24,6300.0
wheat,1162.0,9.24,3900.0
maize,1162.0,10.18,7481.1
wheat,1162.0,10.18,4155.7
maize,1162.0,10.42,7313.9
wheat,1162.0,10.42,4827.9
maize,1162.0,10.51,6936.8
wheat,1162.0,10.51,3708.7
maize,1162.0,11.45,5882.1
wheat,1162.0,11.45,4249.2
maize,1162.0,10.74,5413.9
wheat,1162.0,10.74,4603.6
maize,1162.0,11.18,8157.4
wheat,1162.0,11.18,4894.3
maize,1162.0,10.06,7775.0
wheat,1162.0,10.06,4533.9
maize,1162.0,9.62,8288.3
wheat,1162.0,9.62,4700.5
maize,1162.0,10.56,6930.5
wheat,1162.0,10.56,4190.7
maize,1162.0,11.31,7535.8
wheat,1162.0,11.31,4161.6
maize,1162.0,11.09,7320.7
wheat,1162.0,11.09,4526.5
maize,1162.0,11.06,7837.1
wheat,1162.0,11.06,3964.3
maize,1162.0,10.0,8539.4
wheat,1162.0,10.0,4804.4
maize,1162.0,11.02,8685.6
wheat,1162.0,11.02,5177.0
maize,1162.0,11.12,7081.6
wheat,1162.0,11.12,5437.6
maize,1162.0,11.58,5414.5
wheat,1162.0,11.58,4352.8
maize,495.0,20.56,2205.1
maize,495.0,15.56,2205.1
maize,495.0,18.91,2205.1
maize,495.0,15.56,2205.1
rice,495.0,20.56,1897.6
rice,495.0,15.56,1897.6
rice,495.0,18.91,1897.6
rice,495.0,15.56,1897.6
wheat,495.0,20.56,1093.4
wheat,495.0,15.56,1093.4
wheat,495.0,18.91,1093.4
wheat,495.0,15.56,1093.4
maize,495.0,21.06,2257.3
maize,495.0,15.56,2257.3
maize,495.0,18.86,2257.3
maize,495.0,15.56,2257.3
rice,495.0,21.06,2129.7
rice,495.0,15.56,2129.7
rice,495.0,18.86,2129.7
rice,495.0,15.56,2129.7
wheat,495.0,21.06,1491.6
wheat,495.0,15.56,1491.6
wheat,495.0,18.86,1491.6
wheat,495.0,15.56,1491.6
maize,495.0,21.53,785.3
maize,495.0,16.48,785.3
maize,495.0,19.95,785.3
maize,495.0,16.48,785.3
rice,495.0,21.53,2150.3
rice,495.0,16.48,2150.3
rice,495.0,19.95,2150.3
rice,495.0,16.48,2150.3
wheat,495.0,21.53,1765.3
wheat,495.0,16.48,1765.3
wheat,495.0,19.95,1765.3
wheat,495.0,16.48,1765.3
maize,495.0,21.32,2284.0
maize,495.0,16.01,2284.0
maize,495.0,19.32,2284.0
maize,495.0,16.01,2284.0
rice,495.0,21.32,2171.0
rice,495.0,16.01,2171.0
rice,495.0,19.32,2171.0
rice,495.0,16.01,2171.0
wheat,495.0,21.32,1845.4
wheat,495.0,16.01,1845.4
wheat,495.0,19.32,1845.4
wheat,495.0,16.01,1845.4
maize,495.0,20.65,2848.1
maize,495.0,15.1,2848.1
maize,495.0,18.48,2848.1
maize,495.0,15.1,2848.1
rice,495.0,20.65,2191.7
rice,495.0,15.1,2191.7
rice,495.0,18.48,2191.7
rice,495.0,15.1,2191.7
wheat,495.0,20.65,1756.1
wheat,495.0,15.1,1756.1
wheat,495.0,18.48,1756.1
wheat,495.0,15.1,1756.1
maize,495.0,20.73,1380.0
maize,495.0,15.77,1380.0
maize,495.0,19.23,1380.0
maize,495.0,15.77,1380.0
rice,495.0,20.73,2212.4
rice,495.0,15.77,2212.4
rice,495.0,19.23,2212.4
rice,495.0,15.77,2212.4
wheat,495.0,20.73,1450.7
wheat,495.0,15.77,1450.7
wheat,495.0,19.23,1450.7
wheat,495.0,15.77,1450.7
maize,495.0,20.49,2704.3
maize,495.0,15.23,2704.3
maize,495.0,18.49,2704.3
maize,495.0,15.23,2704.3
rice,495.0,20.49,2233.1
rice,495.0,15.23,2233.1
rice,495.0,18.49,2233.1
rice,495.0,15.23,2233.1
wheat,495.0,20.49,2096.1
wheat,495.0,15.23,2096.1
wheat,495.0,18.49,2096.1
wheat,495.0,15.23,2096.1
maize,495.0,20.57,2519.5
maize,495.0,15.38,2519.5
maize,495.0,18.64,2519.5
maize,495.0,15.38,2519.5
rice,495.0,20.57,2253.7
rice,495.0,15.38,2253.7
rice,495.0,18.64,2253.7
rice,495.0,15.38,2253.7
wheat,495.0,20.57,1757.5
wheat,495.0,15.38,1757.5
wheat,495.0,18.64,1757.5
wheat,495.0,15.38,1757.5
maize,495.0,21.22,2161.1
maize,495.0,16.11,2161.1
maize,495.0,19.42,2161.1
maize,495.0,16.11,2161.1
rice,495.0,21.22,2274.4
rice,495.0,16.11,2274.4
rice,495.0,19.42,2274.4
rice,495.0,16.11,2274.4
wheat,495.0,21.22,2529.5
wheat,495.0,16.11,2529.5
wheat,495.0,19.42,2529.5
wheat,495.0,16.11,2529.5
maize,495.0,21.64,2227.4
maize,495.0,16.09,2227.4
maize,495.0,19.27,2227.4
maize,495.0,16.09,2227.4
rice,495.0,21.64,2294.9
rice,495.0,16.09,2294.9
rice,495.0,19.27,2294.9
rice,495.0,16.09,2294.9
wheat,495.0,21.64,2413.7
wheat,495.0,16.09,2413.7
wheat,495.0,19.27,2413.7
wheat,495.0,16.09,2413.7
maize,495.0,20.74,2849.2
maize,495.0,15.13,2849.2
maize,495.0,18.26,2849.2
maize,495.0,15.13,2849.2
rice,495.0,20.74,2296.2
rice,495.0,15.13,2296.2
rice,495.0,18.26,2296.2
rice,495.0,15.13,2296.2
wheat,495.0,20.74,2599.7
wheat,495.0,15.13,2599.7
wheat,495.0,18.26,2599.7
wheat,495.0,15.13,2599.7
maize,495.0,21.25,2437.1
maize,495.0,15.68,2437.1
maize,495.0,18.92,2437.1
maize,495.0,15.68,2437.1
rice,495.0,21.25,2285.7
rice,495.0,15.68,2285.7
rice,495.0,18.92,2285.7
rice,495.0,15.68,2285.7
wheat,495.0,21.25,2570.8
wheat,495.0,15.68,2570.8
wheat,495.0,18.92,2570.8
wheat,495.0,15.68,2570.8
maize,495.0,21.07,2851.6
maize,495.0,15.88,2851.6
maize,495.0,19.28,2851.6
maize,495.0,15.88,2851.6
rice,495.0,21.07,2351.7
rice,495.0,15.88,2351.7
rice,495.0,19.28,2351.7
rice,495.0,15.88,2351.7
wheat,495.0,21.07,2590.6
wheat,495.0,15.88,2590.6
wheat,495.0,19.28,2590.6
wheat,495.0,15.88,2590.6
maize,495.0,21.11,3030.5
maize,495.0,15.49,3030.5
maize,495.0,18.75,3030.5
maize,495.0,15.49,3030.5
rice,495.0,21.11,2413.9
rice,495.0,15.49,2413.9
rice,495.0,18.75,2413.9
rice,495.0,15.49,2413.9
wheat,495.0,21.11,2032.5
wheat,495.0,15.49,2032.5
wheat,495.0,18.75,2032.5
wheat,495.0,15.49,2032.5
maize,495.0,21.14,3635.1
maize,495.0,16.29,3635.1
maize,495.0,19.74,3635.1
maize,495.0,16.29,3635.1
rice,495.0,21.14,2445.2
rice,495.0,16.29,2445.2
rice,495.0,19.74,2445.2
rice,495.0,16.29,2445.2
wheat,495.0,21.14,2366.5
wheat,495.0,16.29,2366.5
wheat,495.0,19.74,2366.5
wheat,495.0,16.29,2366.5
maize,495.0,20.86,3412.2
maize,495.0,15.26,3412.2
maize,495.0,18.42,3412.2
maize,495.0,15.26,3412.2
rice,495.0,20.86,2475.5
rice,495.0,15.26,2475.5
rice,495.0,18.42,2475.5
rice,495.0,15.26,2475.5
wheat,495.0,20.86,2751.6
wheat,495.0,15.26,2751.6
wheat,495.0,18.42,2751.6
wheat,495.0,15.26,2751.6
maize,495.0,21.07,2792.1
maize,495.0,15.9,2792.1
maize,495.0,18.98,2792.1
maize,495.0,15.9,2792.1
rice,495.0,21.07,2504.8
rice,495.0,15.9,2504.8
rice,495.0,18.98,2504.8
rice,495.0,15.9,2504.8
wheat,495.0,21.07,3014.2
wheat,495.0,15.9,3014.2
wheat,495.0,18.98,3014.2
wheat,495.0,15.9,3014.2
maize,495.0,20.89,4537.3
maize,495.0,15.75,4537.3
maize,495.0,18.91,4537.3
maize,495.0,15.75,4537.3
rice,495.0,20.89,2533.4
rice,495.0,15.75,2533.4
rice,495.0,18.91,2533.4
rice,495.0,15.75,2533.4
wheat,495.0,20.89,2847.6
wheat,495.0,15.75,2847.6
wheat,495.0,18.91,2847.6
wheat,495.0,15.75,2847.6
maize,495.0,20.71,4964.0
maize,495.0,15.44,4964.0
maize,495.0,18.67,4964.0
maize,495.0,15.44,4964.0
rice,495.0,20.71,2561.2
rice,495.0,15.44,2561.2
rice,495.0,18.67,2561.2
rice,495.0,15.44,2561.2
wheat,495.0,20.71,3047.5
wheat,495.0,15.44,3047.5
wheat,495.0,18.67,3047.5
wheat,495.0,15.44,3047.5
maize,495.0,21.54,4673.6
maize,495.0,16.11,4673.6
maize,495.0,19.31,4673.6
maize,495.0,16.11,4673.6
rice,495.0,21.54,2588.5
rice,495.0,16.11,2588.5
rice,495.0,19.31,2588.5
rice,495.0,16.11,2588.5
wheat,495.0,21.54,2562.3
wheat,495.0,16.11,2562.3
wheat,495.0,19.31,2562.3
wheat,495.0,16.11,2562.3
maize,495.0,20.72,4367.1
maize,495.0,15.49,4367.1
maize,495.0,18.75,4367.1
maize,495.0,15.49,4367.1
rice,495.0,20.72,2615.1
rice,495.0,15.49,2615.1
rice,495.0,18.75,2615.1
rice,495.0,15.49,2615.1
wheat,495.0,20.72,3315.7
wheat,495.0,15.49,3315.7
wheat,495.0,18.75,3315.7
wheat,495.0,15.49,3315.7
maize,495.0,21.24,4490.5
maize,495.0,15.89,4490.5
maize,495.0,19.14,4490.5
maize,495.0,15.89,4490.5
rice,495.0,21.24,2727.3
rice,495.0,15.89,2727.3
rice,495.0,19.14,2727.3
rice,495.0,15.89,2727.3
wheat,495.0,21.24,3747.6
wheat,495.0,15.89,3747.6
wheat,495.0,19.14,3747.6
wheat,495.0,15.89,3747.6
maize,495.0,21.31,4246.6
maize,495.0,14.98,4246.6
maize,495.0,18.0,4246.6
maize,495.0,14.98,4246.6
rice,495.0,21.31,2608.7
rice,495.0,14.98,2608.7
rice,495.0,18.0,2608.7
rice,495.0,14.98,2608.7
wheat,495.0,21.31,3699.3
wheat,495.0,14.98,3699.3
wheat,495.0,18.0,3699.3
wheat,495.0,14.98,3699.3
maize,636.0,17.3,6425.6
maize,636.0,12.68,6425.6
maize,636.0,17.36,6425.6
rice,636.0,17.3,6320.9
rice,636.0,12.68,6320.9
rice,636.0,17.36,6320.9
wheat,636.0,17.3,2378.9
wheat,636.0,12.68,2378.9
wheat,636.0,17.36,2378.9
maize,636.0,16.37,6669.2
maize,636.0,11.92,6669.2
maize,636.0,16.58,6669.2
rice,636.0,16.37,6208.2
rice,636.0,11.92,6208.2
rice,636.0,16.58,6208.2
wheat,636.0,16.37,2459.2
wheat,636.0,11.92,2459.2
wheat,636.0,16.58,2459.2
maize,636.0,16.35,7017.0
maize,636.0,11.89,7017.0
maize,636.0,16.65,7017.0
rice,636.0,16.35,6448.1
rice,636.0,11.89,6448.1
rice,636.0,16.65,6448.1
wheat,636.0,16.35,1942.6
wheat,636.0,11.89,1942.6
wheat,636.0,16.65,1942.6
maize,636.0,16.28,6173.6
maize,636.0,11.12,6173.6
maize,636.0,16.4,6173.6
rice,636.0,16.28,6669.4
rice,636.0,11.12,6669.4
rice,636.0,16.4,6669.4
wheat,636.0,16.28,2449.2
wheat,636.0,11.12,2449.2
wheat,636.0,16.4,2449.2
maize,636.0,17.51,6856.6
maize,636.0,12.45,6856.6
maize,636.0,17.67,6856.6
rice,636.0,17.51,6110.9
rice,636.0,12.45,6110.9
rice,636.0,17.67,6110.9
wheat,636.0,17.51,2184.3
wheat,636.0,12.45,2184.3
wheat,636.0,17.67,2184.3
maize,636.0,17.33,7245.9
maize,636.0,12.99,7245.9
maize,636.0,17.66,7245.9
rice,636.0,17.33,6045.9
rice,636.0,12.99,6045.9
rice,636.0,17.66,6045.9
wheat,636.0,17.33,1476.1
wheat,636.0,12.99,1476.1
wheat,636.0,17.66,1476.1
maize,636.0,16.72,8530.8
maize,636.0,11.96,8530.8
maize,636.0,17.01,8530.8
rice,636.0,16.72,6983.8
rice,636.0,11.96,6983.8
rice,636.0,17.01,6983.8
wheat,636.0,16.72,3001.6
wheat,636.0,11.96,3001.6
wheat,636.0,17.01,3001.6
maize,636.0,17.66,9150.1
maize,636.0,13.02,9150.1
maize,636.0,17.81,9150.1
rice,636.0,17.66,6829.5
rice,636.0,13.02,6829.5
rice,636.0,17.81,6829.5
wheat,636.0,17.66,2249.8
wheat,636.0,13.02,2249.8
wheat,636.0,17.81,2249.8
maize,636.0,17.15,9473.1
maize,636.0,12.4,9473.1
maize,636.0,17.46,9473.1
rice,636.0,17.15,7065.7
rice,636.0,12.4,7065.7
rice,636.0,17.46,7065.7
wheat,636.0,17.15,2842.4
wheat,636.0,12.4,2842.4
wheat,636.0,17.46,2842.4
maize,636.0,17.14,9480.8
maize,636.0,12.09,9480.8
maize,636.0,17.43,9480.8
rice,636.0,17.14,7538.8
rice,636.0,12.09,7538.8
rice,636.0,17.43,7538.8
wheat,636.0,17.14,2098.7
wheat,636.0,12.09,2098.7
wheat,636.0,17.43,2098.7
maize,636.0,17.15,9215.7
maize,636.0,12.2,9215.7
maize,636.0,17.47,9215.7
rice,636.0,17.15,7066.1
rice,636.0,12.2,7066.1
rice,636.0,17.47,7066.1
wheat,636.0,17.15,3099.7
wheat,636.0,12.2,3099.7
wheat,636.0,17.47,3099.7
maize,636.0,17.27,9720.8
maize,636.0,12.33,9720.8
maize,636.0,17.84,9720.8
rice,636.0,17.27,7579.5
rice,636.0,12.33,7579.5
rice,636.0,17.84,7579.5
wheat,636.0,17.27,2300.3
wheat,636.0,12.33,2300.3
wheat,636.0,17.84,2300.3
maize,636.0,17.16,9514.2
maize,636.0,12.52,9514.2
maize,636.0,17.51,9514.2
rice,636.0,17.16,7217.2
rice,636.0,12.52,7217.2
rice,636.0,17.51,7217.2
wheat,636.0,17.16,2834.7
wheat,636.0,12.52,2834.7
wheat,636.0,17.51,2834.7
maize,636.0,17.12,10069.1
maize,636.0,12.17,10069.1
maize,636.0,17.41,10069.1
rice,636.0,17.12,7201.5
rice,636.0,12.17,7201.5
rice,636.0,17.41,7201.5
wheat,636.0,17.12,3262.8
wheat,636.0,12.17,3262.8
wheat,636.0,17.41,3262.8
maize,636.0,16.69,9609.9
maize,636.0,12.26,9609.9
maize,636.0,16.97,9609.9
rice,636.0,16.69,6916.6
rice,636.0,12.26,6916.6
rice,636.0,16.97,6916.6
wheat,636.0,16.69,1770.7
wheat,636.0,12.26,1770.7
wheat,636.0,16.97,1770.7
maize,636.0,17.81,9743.7
maize,636.0,13.06,9743.7
maize,636.0,17.97,9743.7
rice,636.0,17.81,6799.2
rice,636.0,13.06,6799.2
rice,636.0,17.97,6799.2
wheat,636.0,17.81,2875.5
wheat,636.0,13.06,2875.5
wheat,636.0,17.97,2875.5
maize,636.0,17.24,10002.7
maize,636.0,11.89,10002.7
maize,636.0,17.41,10002.7
rice,636.0,17.24,7122.8
rice,636.0,11.89,7122.8
rice,636.0,17.41,7122.8
wheat,636.0,17.24,3569.2
wheat,636.0,11.89,3569.2
wheat,636.0,17.41,3569.2
maize,636.0,16.92,9906.1
maize,636.0,11.92,9906.1
maize,636.0,17.21,9906.1
rice,636.0,16.92,6922.0
rice,636.0,11.92,6922.0
rice,636.0,17.21,6922.0
wheat,636.0,16.92,3248.3
wheat,636.0,11.92,3248.3
wheat,636.0,17.21,3248.3
maize,636.0,17.45,10074.9
maize,636.0,12.96,10074.9
maize,636.0,17.61,10074.9
rice,636.0,17.45,7659.3
rice,636.0,12.96,7659.3
rice,636.0,17.61,7659.3
wheat,636.0,17.45,2710.3
wheat,636.0,12.96,2710.3
wheat,636.0,17.61,2710.3
maize,636.0,16.51,10555.3
maize,636.0,12.01,10555.3
maize,636.0,16.83,10555.3
rice,636.0,16.51,7593.6
rice,636.0,12.01,7593.6
rice,636.0,16.83,7593.6
wheat,636.0,16.51,3049.8
wheat,636.0,12.01,3049.8
wheat,636.0,16.83,3049.8
maize,636.0,17.9,11373.8
maize,636.0,13.28,11373.8
maize,636.0,17.98,11373.8
rice,636.0,17.9,7580.0
rice,636.0,13.28,7580.0
rice,636.0,17.98,7580.0
wheat,636.0,17.9,3447.5
wheat,636.0,13.28,3447.5
wheat,636.0,17.98,3447.5
maize,636.0,17.51,10916.4
maize,636.0,12.33,10916.4
maize,636.0,17.65,10916.4
rice,636.0,17.51,7973.9
rice,636.0,12.33,7973.9
rice,636.0,17.65,7973.9
wheat,636.0,17.51,2371.8
wheat,636.0,12.33,2371.8
wheat,636.0,17.65,2371.8
maize,636.0,17.0,11044.5
maize,636.0,12.68,11044.5
maize,636.0,17.46,11044.5
rice,636.0,17.0,7790.2
rice,636.0,12.68,7790.2
rice,636.0,17.46,7790.2
wheat,636.0,17.0,3644.7
wheat,636.0,12.68,3644.7
wheat,636.0,17.46,3644.7
maize,1712.0,26.53,1122.7
rice,1712.0,26.53,3064.3
maize,1712.0,26.53,1191.6
rice,1712.0,26.53,3021.5
maize,1712.0,26.26,1039.0
rice,1712.0,26.26,3054.4
maize,1712.0,26.37,971.2
rice,1712.0,26.37,3135.0
maize,1712.0,26.34,1003.2
rice,1712.0,26.34,2993.3
maize,1712.0,26.59,969.5
rice,1712.0,26.59,3158.6
maize,1712.0,26.38,1066.9
rice,1712.0,26.38,3123.1
maize,1712.0,26.66,995.9
rice,1712.0,26.66,3245.1
maize,1712.0,27.13,1137.1
rice,1712.0,27.13,3510.2
maize,1712.0,26.32,1089.7
rice,1712.0,26.32,3281.0
maize,1712.0,26.43,1083.8
rice,1712.0,26.43,3437.4
maize,1712.0,26.63,1118.2
rice,1712.0,26.63,3522.8
maize,1712.0,26.74,1128.2
rice,1712.0,26.74,3488.9
maize,1712.0,26.64,1502.3
rice,1712.0,26.64,3651.6
maize,1712.0,26.73,1471.3
rice,1712.0,26.73,3546.5
maize,1712.0,26.56,1485.3
rice,1712.0,26.56,3670.5
maize,1712.0,26.57,1650.8
rice,1712.0,26.57,3833.7
maize,1712.0,26.42,2633.7
rice,1712.0,26.42,3680.0
maize,1712.0,26.67,2551.5
rice,1712.0,26.67,3874.8
maize,1712.0,26.83,2806.1
rice,1712.0,26.83,4055.8
maize,1712.0,26.65,2726.2
rice,1712.0,26.65,3569.9
maize,1712.0,26.88,3418.7
rice,1712.0,26.88,3605.7
maize,1712.0,27.03,3086.8
rice,1712.0,27.03,3889.7
maize,1712.0,26.42,1663.4
maize,1712.0,29.96,1663.4
rice,1712.0,26.42,3174.6
rice,1712.0,29.96,3174.6
wheat,1712.0,26.42,1729.7
wheat,1712.0,29.96,1729.7
maize,1712.0,26.84,1599.7
maize,1712.0,30.65,1599.7
rice,1712.0,26.84,3306.0
rice,1712.0,30.65,3306.0
wheat,1712.0,26.84,1953.4
wheat,1712.0,30.65,1953.4
maize,2331.0,26.87,2157.5
rice,2331.0,26.87,3769.1
maize,2331.0,26.93,2228.9
rice,2331.0,26.93,3815.6
maize,2331.0,27.04,1870.6
rice,2331.0,27.04,3797.5
maize,2331.0,26.83,2065.1
rice,2331.0,26.83,3698.7
maize,2331.0,26.82,1816.2
rice,2331.0,26.82,3632.5
maize,2331.0,27.33,2255.3
rice,2331.0,27.33,3518.6
maize,2331.0,27.09,2226.7
rice,2331.0,27.09,3702.5
maize,2331.0,27.27,2283.3
rice,2331.0,27.27,3982.7
maize,2331.0,27.65,2200.0
rice,2331.0,27.65,3758.1
maize,2331.0,27.07,1000.0
rice,2331.0,27.07,3720.5
maize,2331.0,26.86,1904.8
rice,2331.0,26.86,3897.0
maize,2331.0,27.12,1944.4
rice,2331.0,27.12,3767.1
maize,2331.0,27.14,1967.7
rice,2331.0,27.14,3922.7
maize,2331.0,27.47,2807.7
rice,2331.0,27.47,3559.6
maize,2331.0,27.7,1842.1
rice,2331.0,27.7,3598.4
maize,2331.0,27.34,2300.0
rice,2331.0,27.34,4129.6
maize,2331.0,27.19,2722.2
rice,2331.0,27.19,4253.4
maize,2331.0,27.22,2250.0
rice,2331.0,27.22,4189.2
maize,2331.0,27.45,2400.0
rice,2331.0,27.45,4209.2
maize,2331.0,27.7,2333.3
rice,2331.0,27.7,4232.9
maize,2331.0,27.42,2285.7
rice,2331.0,27.42,4133.1
maize,2331.0,27.4,2636.4
rice,2331.0,27.4,4362.2
maize,2331.0,27.17,2473.7
rice,2331.0,27.17,4496.5
wheat,624.0,8.43,6449.4
wheat,624.0,7.49,5859.1
wheat,624.0,7.94,5324.9
wheat,624.0,6.98,5899.3
wheat,624.0,7.23,5340.3
wheat,624.0,7.17,5944.1
wheat,624.0,6.15,6059.7
wheat,624.0,7.66,5974.2
wheat,624.0,6.89,5649.4
wheat,624.0,8.02,6023.6
wheat,624.0,8.42,5906.6
wheat,624.0,7.48,5941.2
wheat,624.0,7.96,6148.7
wheat,624.0,7.53,5979.8
wheat,624.0,7.72,6333.4
wheat,624.0,8.3,5462.7
wheat,624.0,8.16,6257.1
wheat,624.0,8.49,6108.7
wheat,624.0,7.54,6077.6
wheat,624.0,6.01,5396.6
wheat,624.0,8.18,5378.6
wheat,624.0,7.21,6237.9
wheat,624.0,7.1,5779.2
maize,1537.0,8.19,8510.2
wheat,1537.0,8.19,5637.6
maize,1537.0,7.24,8051.0
wheat,1537.0,7.24,5947.1
maize,1537.0,7.98,8313.0
wheat,1537.0,7.98,5511.4
maize,1537.0,7.48,8905.0
wheat,1537.0,7.48,5938.2
maize,1537.0,8.78,8749.0
wheat,1537.0,8.78,5492.5
maize,1537.0,7.65,8361.4
wheat,1537.0,7.65,5979.8
maize,1537.0,6.66,8574.8
wheat,1537.0,6.66,6614.9
maize,1537.0,7.96,9273.2
wheat,1537.0,7.96,5978.7
maize,1537.0,7.81,9114.0
wheat,1537.0,7.81,6181.1
maize,1537.0,7.76,8885.2
wheat,1537.0,7.76,5260.9
maize,1537.0,8.54,9651.9
wheat,1537.0,8.54,5947.7
maize,1537.0,7.82,8944.1
wheat,1537.0,7.82,5511.6
maize,1537.0,8.42,9216.8
wheat,1537.0,8.42,5634.0
maize,1537.0,7.67,9614.2
wheat,1537.0,7.67,6117.7
maize,1537.0,7.49,9649.7
wheat,1537.0,7.49,5731.6
maize,1537.0,8.19,8448.8
wheat,1537.0,8.19,5813.0
maize,1537.0,8.43,10169.5
wheat,1537.0,8.43,5980.3
maize,1537.0,7.98,9702.7
wheat,1537.0,7.98,6001.4
maize,1537.0,8.15,10413.2
wheat,1537.0,8.15,6021.4
maize,1537.0,7.06,8492.2
wheat,1537.0,7.06,5749.0
maize,1537.0,8.68,11444.7
wheat,1537.0,8.68,6295.2
maize,1537.0,7.96,10827.9
wheat,1537.0,7.96,5776.3
maize,1537.0,7.94,10083.7
wheat,1537.0,7.94,5383.4
maize,691.0,7.9,2961.3
rice,691.0,7.9,2018.4
wheat,691.0,7.9,907.3
maize,691.0,7.29,3045.5
rice,691.0,7.29,1830.6
wheat,691.0,7.29,851.3
maize,691.0,8.01,1800.0
rice,691.0,8.01,1538.5
wheat,691.0,8.01,840.9
maize,691.0,8.49,1937.2
rice,691.0,8.49,1800.0
wheat,691.0,8.49,888.2
maize,691.0,7.55,3752.0
rice,691.0,7.55,1726.8
wheat,691.0,7.55,856.6
maize,691.0,8.69,2750.1
